lat,long,radio,cluster,range,sample
18.09928894043,75.401229858398,GSM,3,1000,1
27.006454467773,76.509475708008,UMTS,0,1000,1
17.985305786133,78.940200805664,GSM,1,1000,2
16.624374389648,80.546951293945,GSM,1,1000,1
22.53685,88.387985,GSM,2,1000,9
8.642177,77.044128,GSM,1,1000,4
17.426376342773,78.415603637695,GSM,1,1000,1
16.521966,80.692913,GSM,1,1874,7
29.816207885742,78.051681518555,GSM,0,1000,1
22.555893,88.382126,GSM,2,1000,5
19.082508,73.005424,LTE,3,1000,1
13.468551635742,74.714584350586,UMTS,1,1000,1
12.279281616211,78.878402709961,GSM,1,1000,1
23.012924194336,72.618942260742,GSM,3,1000,4
10.833206176758,78.693008422852,UMTS,1,1000,1
22.311172485352,73.15315246582,GSM,3,1000,1
12.972793579102,77.595748901367,GSM,1,1000,2
17.739212,83.307266,GSM,2,1000,5
17.357712,78.42453,UMTS,1,1000,2
8.86346,76.714887,LTE,1,1000,15
19.114151000977,73.011703491211,UMTS,3,1000,1
9.345246,78.785704,GSM,1,4135,4
28.647537231445,77.267532348633,UMTS,0,1000,1
10.759048461914,76.016464233398,GSM,1,1000,1
20.962587,72.962747,LTE,3,1295,27
17.368698,78.400955,UMTS,1,1000,3
26.409465,74.662399,UMTS,0,1000,7
12.255935668945,76.620712280273,GSM,1,1000,1
10.925216674805,78.40461730957,GSM,1,1000,1
29.512710571289,74.592361450195,UMTS,0,1000,1
19.059677,72.832031,UMTS,3,1000,6
12.984939,77.748026,LTE,1,1000,6
8.594441,76.819358,LTE,1,1000,9
12.711868286133,77.270278930664,LTE,1,1000,1
8.9888763427734,76.611099243164,GSM,1,1000,1
26.642532348633,74.95491027832,GSM,0,1000,1
18.753417,73.52153,LTE,3,1000,6
17.12287902832,81.294021606445,UMTS,1,1000,1
18.47773,73.83033,LTE,3,1000,4
11.184768676758,77.661666870117,GSM,1,1000,1
14.770431518555,76.852798461914,GSM,1,1000,1
17.285614,78.413544,UMTS,1,1000,2
10.813065,78.675613,UMTS,1,1000,3
12.959061,77.66304,GSM,1,1000,5
13.071670532227,77.606735229492,UMTS,1,1000,1
12.858810424805,74.858779907227,GSM,1,1000,1
18.517423,73.864701,UMTS,3,1000,10
15.273972,76.383591,GSM,1,1000,3
28.208084106445,78.903121948242,GSM,0,1000,1
14.780045,76.723709,GSM,1,1000,2
12.973508,77.701135,GSM,1,1000,50
25.61393737793,85.173568725586,UMTS,2,1000,1
11.060021,76.944718,UMTS,1,1000,9
22.618789672852,88.429641723633,UMTS,2,1000,2
20.437052,72.916761,LTE,3,1000,6
19.28581237793,72.870254516602,LTE,3,1000,3
12.972585,77.594994,GSM,1,1000,3
10.315475463867,76.335067749023,UMTS,1,1000,1
25.222549438477,75.884628295898,GSM,0,1000,1
21.765094,72.16109,LTE,3,1000,3
12.448196411133,75.84342956543,GSM,1,1000,1
21.213218,72.880629,LTE,3,1000,4
12.895533,80.246963,GSM,1,1674,66
16.743850708008,74.42756652832,UMTS,3,1000,2
12.879409790039,77.632827758789,GSM,1,1000,1
18.988789,72.850115,LTE,3,1000,42
19.042739868164,72.84553527832,GSM,3,1000,9
22.951126,74.893112,GSM,3,1478,4
14.795837,75.412903,GSM,1,1000,4
20.678329467773,78.110733032227,GSM,1,1000,1
28.633804321289,77.116470336914,UMTS,0,1000,1
15.881882,74.518661,GSM,3,1000,3
9.904312,76.585281,GSM,1,1000,5
10.756301879883,77.424087524414,GSM,1,1000,1
31.845932006836,77.186508178711,GSM,0,1000,1
9.267311,76.787567,GSM,1,1000,4
28.477249145508,77.016220092773,UMTS,0,1000,3
12.343826293945,76.615219116211,UMTS,1,1000,1
13.097076,77.571611,LTE,1,1000,26
19.18943,72.858421,GSM,3,1000,1
11.930465698242,79.791641235352,LTE,1,1000,1
21.186447143555,72.809829711914,GSM,3,1000,5
13.088150024414,77.63557434082,LTE,1,1000,2
22.567977905273,88.307418823242,UMTS,2,1000,1
30.494614,77.45636,GSM,0,1000,2
21.838760375977,70.936660766602,GSM,3,1000,1
10.039307,76.280686,GSM,1,3605,10
18.948129,72.817574,LTE,3,2211,56
19.083023,73.02681,UMTS,3,1000,3
19.211197,72.984238,LTE,3,1000,3
29.611587524414,79.096755981445,GSM,0,1000,1
11.852188110352,79.435958862305,UMTS,1,1000,6
12.677536,77.226486,UMTS,1,1000,9
12.934341,77.531204,GSM,1,1000,2
26.187582,80.868103,GSM,0,5896,7
17.565765,75.986252,GSM,3,1000,2
28.687363,77.083168,LTE,0,1000,4
12.967300415039,77.693252563477,LTE,1,1000,3
17.393417358398,78.522720336914,UMTS,1,1000,1
12.967300415039,77.400741577148,GSM,1,1000,1
22.582442,88.349589,GSM,2,1000,171
28.54866027832,77.24006652832,GSM,0,1000,1
13.077163696289,80.255813598633,UMTS,1,1000,1
19.149856567383,72.991104125977,GSM,3,1000,1
19.996719,73.754654,GSM,3,1000,3
15.959701538086,77.944564819336,GSM,1,1000,1
10.419845581055,79.310989379883,GSM,1,1000,1
22.283706665039,73.232803344727,UMTS,3,1000,1
12.867050170898,77.53532409668,UMTS,1,1000,1
19.12239074707,72.863388061523,UMTS,3,1000,2
26.894073,75.822372,UMTS,0,1000,6
17.334865,78.476777,GSM,1,1000,44
17.43049621582,78.443069458008,UMTS,1,1000,1
17.067947387695,74.227066040039,GSM,3,1000,1
8.7169647216797,77.712478637695,UMTS,1,1000,1
11.052932739258,77.76741027832,UMTS,1,1000,1
28.547974,77.255859,UMTS,0,1000,2
28.49235534668,76.37077331543,GSM,0,1000,1
22.276382,87.392807,GSM,2,1425,3
22.59407043457,88.382949829102,UMTS,2,1000,2
17.444229125977,78.469161987305,UMTS,1,1000,3
20.005416870117,73.84391784668,GSM,3,1000,1
18.571327,73.954593,GSM,3,1000,22
16.487045288086,75.075759887695,UMTS,3,1000,1
23.466110229492,87.130508422852,GSM,2,1000,1
13.012744,80.221232,UMTS,1,1000,11
9.8746490478516,78.057174682617,UMTS,1,1000,1
22.469100952148,87.990188598633,GSM,2,1000,1
8.6634063720703,76.782760620117,GSM,1,1000,1
26.4386,76.692808,GSM,0,2548,2
19.245987,72.983208,GSM,3,1000,4
28.539047241211,77.277145385742,UMTS,0,1000,1
12.986526489258,80.176162719727,UMTS,1,1000,6
26.84440612793,80.910873413086,GSM,0,1000,1
17.975692749023,79.603500366211,UMTS,1,1000,2
30.270767211914,75.28450012207,GSM,0,1000,1
15.851211547852,80.383529663086,GSM,1,1000,1
28.700409,77.296371,GSM,0,1000,2
26.514816,80.420609,GSM,0,1000,2
14.119491577148,78.157424926758,UMTS,1,1000,1
13.44108581543,74.740676879883,UMTS,1,1000,1
18.460464477539,73.857650756836,LTE,3,1000,1
21.115723,71.783981,UMTS,3,1000,2
23.696823120117,74.036178588867,GSM,3,1000,1
13.006082,80.203629,LTE,1,1000,25
28.596725463867,77.432327270508,GSM,0,1000,1
27.37174987793,95.307083129883,GSM,2,1000,1
13.092269897461,77.598495483398,UMTS,1,1000,1
11.296005249023,77.594375610352,UMTS,1,1000,1
8.72493,77.720444,GSM,1,1000,5
16.502151,80.670547,GSM,1,1000,2
16.916885375977,74.496231079102,GSM,3,1000,1
10.512961,76.247009,UMTS,1,1000,1
11.003494262695,76.951675415039,GSM,1,1000,1
13.10051,80.27092,GSM,1,1000,2
17.338485717773,76.845932006836,UMTS,1,1000,1
12.924494,77.493961,LTE,1,1000,2
28.466262817383,77.018966674805,UMTS,0,1000,1
29.816207885742,76.208724975586,GSM,0,1000,1
28.52668762207,77.586135864258,GSM,0,1000,1
28.661270141602,77.245559692383,UMTS,0,1000,1
23.418671,72.97361,GSM,3,1000,1
12.279968,76.648293,GSM,1,1000,12
21.192148,72.845436,LTE,3,1000,1
30.907974243164,75.825576782227,UMTS,0,1000,1
28.577271,77.039452,GSM,0,1000,12
28.704872,77.218094,GSM,0,1000,4
17.459335,78.331146,GSM,1,1000,2
16.543579,81.508484,UMTS,1,1000,6
18.965835571289,72.824935913086,UMTS,3,1000,1
18.553848,73.890224,GSM,3,1000,32
22.304306030273,73.151779174805,UMTS,3,1000,1
30.74592590332,76.749801635742,UMTS,0,1000,1
23.537521362305,87.288436889648,UMTS,2,1000,3
31.315733,75.613293,GSM,0,1000,2
12.946701,80.224915,GSM,1,1000,2
11.644821166992,75.571517944336,GSM,1,1000,1
22.419662475586,88.435134887695,UMTS,2,1000,1
18.58396,73.90126,LTE,3,1000,3
26.590163,79.274035,LTE,0,1000,3
34.067916870117,74.812088012695,GSM,0,1000,1
28.407669,77.042729,GSM,0,1000,33
26.619186401367,72.97737121582,GSM,3,1000,1
30.767213,76.090281,GSM,0,3862,4
18.110275268555,78.418350219727,UMTS,1,1000,1
22.549464,88.402023,GSM,2,1000,27
22.544632,72.966385,UMTS,3,1000,3
12.965927124023,77.586135864258,UMTS,1,1000,1
25.672988891602,78.455429077148,GSM,0,1000,1
18.159713745117,74.597854614258,GSM,3,1000,1
19.484939575195,75.384750366211,GSM,3,1000,1
13.069839,77.529373,GSM,1,1000,3
28.688049,77.207794,UMTS,0,1000,2
28.714828491211,77.087631225586,UMTS,0,1000,1
28.617444,77.222632,GSM,0,1000,46
23.600692749023,72.960891723633,UMTS,3,1000,1
26.833419799805,80.879287719727,GSM,0,1000,1
11.739971,79.058696,UMTS,1,1107,14
12.997055,77.602158,GSM,1,1000,3
21.009292602539,75.546798706055,UMTS,3,1000,1
10.002365112305,76.357040405273,UMTS,1,1000,2
12.242202758789,79.847946166992,GSM,1,1000,1
19.090805053711,73.018569946289,UMTS,3,1000,1
28.621444702148,77.056045532227,UMTS,0,1000,3
18.562828,73.823868,GSM,3,1097,65
28.742294311523,77.197494506836,LTE,0,1000,1
17.451095581055,78.53645324707,GSM,1,1000,4
10.531082,76.202545,UMTS,1,1000,2
19.149856567383,73.055648803711,UMTS,3,1000,2
23.419418334961,76.277389526367,UMTS,0,1000,1
28.256722,76.82373,GSM,0,1000,12
23.111801147461,72.467880249023,GSM,3,1000,1
27.166214,78.008194,GSM,0,1000,3
13.122482299805,80.188522338867,UMTS,1,1000,1
16.738556,78.088356,LTE,1,1000,1
28.211234,79.527853,LTE,0,1000,4
23.190079,77.434387,UMTS,0,1000,2
28.606064,77.293625,GSM,0,1000,5
28.964767,77.736511,GSM,0,1000,2
19.182816,73.089294,UMTS,3,1000,2
18.68293762207,78.10661315918,LTE,1,1000,1
13.066177368164,77.642440795898,LTE,1,1000,1
9.988174,76.285172,GSM,1,1000,3
8.7471771240234,77.709732055664,UMTS,1,1000,2
18.101349,79.368668,GSM,1,1000,2
28.637695,77.097702,GSM,0,1000,6
26.083602905273,74.268264770508,GSM,0,1000,1
17.696914672852,77.50373840332,GSM,1,1000,1
12.967567,77.649644,GSM,1,1000,11
18.55134,73.891273,GSM,3,1000,1
11.860351,75.740963,GSM,1,1000,2
16.289291381836,80.43571472168,GSM,1,1000,1
17.269821166992,78.824844360352,GSM,1,1000,1
11.208114624023,76.028823852539,UMTS,1,1000,1
18.661995,73.752937,UMTS,3,1000,4
28.647995,77.434616,GSM,0,1000,3
15.448837280273,78.510360717773,UMTS,1,1000,1
30.744552612305,76.652297973633,UMTS,0,1000,1
19.218521,72.980804,UMTS,3,1000,2
17.720260620117,83.334732055664,UMTS,2,1000,1
10.946895,79.739015,GSM,1,1000,28
9.3816375732422,76.38313293457,UMTS,1,1000,1
19.50553894043,76.324081420898,GSM,3,1000,1
11.113357543945,77.343063354492,LTE,1,1000,1
19.579697,77.396623,GSM,1,3696,4
22.171096801758,76.102981567383,GSM,3,1000,1
16.50764465332,80.634841918945,GSM,1,1000,1
23.866654,77.915268,GSM,0,1072,3
26.278610229492,73.032302856445,UMTS,3,1000,1
27.574059,77.747528,UMTS,0,1000,1
12.945327758789,79.128341674805,GSM,1,1000,6
16.973190307617,73.622817993164,GSM,3,1000,1
18.605119,73.30879,GSM,3,4060,3
18.126754760742,76.75666809082,GSM,1,1000,2
21.748123168945,81.936721801758,GSM,2,1000,1
26.803207397461,75.868148803711,GSM,0,1000,1
22.024841,70.787659,UMTS,3,1000,2
26.821060180664,75.800857543945,GSM,0,1000,2
26.152267456055,91.69807434082,GSM,2,1000,1
27.544784545898,74.347915649414,GSM,0,1000,1
13.30719,80.147324,GSM,1,1000,2
11.019973754883,77.075271606445,GSM,1,1000,1
22.697067260742,71.562881469727,GSM,3,1000,1
28.688735961914,77.345809936523,UMTS,0,1000,1
28.990173,77.035446,GSM,0,1000,2
12.854690551758,77.608108520508,UMTS,1,1000,1
19.013901,73.085404,UMTS,3,2064,3
18.544118,73.884214,UMTS,3,1000,35
23.131027,88.049927,GSM,2,1000,8
13.039398,80.190582,UMTS,1,1000,2
17.506577,78.305466,UMTS,1,1000,5
28.485001,77.015999,UMTS,0,1000,1
12.97004699707,77.56965637207,UMTS,1,1000,1
22.519363,88.386685,GSM,2,1000,25
10.202117,78.703869,GSM,1,10404,11
10.824966430664,76.280136108398,UMTS,1,1000,1
11.118850708008,77.187881469727,UMTS,1,1000,1
28.57063293457,75.895614624023,GSM,0,1000,1
17.436081,78.447373,UMTS,1,5560,30
33.004989624023,74.948043823242,GSM,0,1000,1
24.038095,75.491245,GSM,0,1000,2
10.011978149414,76.324081420898,UMTS,1,1000,19
22.519913,88.361664,UMTS,2,1000,2
27.70133972168,77.934951782227,UMTS,0,1000,2
22.706680297852,88.473587036133,GSM,2,1000,1
31.641311645508,74.894485473633,GSM,0,1000,1
28.703842163086,77.260665893555,GSM,0,1000,1
28.631401,77.316971,GSM,0,1000,4
21.106796,79.080152,GSM,1,1000,11
28.431930541992,77.319717407227,GSM,0,1000,1
28.582993,77.341003,UMTS,0,1000,2
13.360611,80.153641,UMTS,1,1000,5
21.045685,75.780258,UMTS,3,1000,4
12.056724,75.330399,GSM,1,1000,1
17.349472045898,78.462295532227,LTE,1,1000,1
8.698777,76.813843,GSM,1,1000,1
22.58385,88.485154,GSM,2,1350,52
20.586318969727,72.897720336914,UMTS,3,1000,1
27.712326049805,76.740188598633,GSM,0,1000,1
13.024978637695,80.15007019043,GSM,1,1000,1
19.054816,72.850197,LTE,3,1000,8
22.287826538086,73.234176635742,GSM,3,1000,1
28.5532,77.120575,UMTS,0,1000,1
19.168167,74.763565,GSM,3,1408,3
18.967208862305,72.816696166992,UMTS,3,1000,1
12.942581176758,77.698745727539,GSM,1,1000,1
12.818984985352,77.68913269043,UMTS,1,1000,2
23.026283,72.500714,UMTS,3,1593,22
8.152084,77.396164,GSM,1,1000,3
18.501938,74.751663,GSM,3,1000,5
28.515701293945,77.16178894043,LTE,0,1000,2
19.072475,73.002286,LTE,3,1000,3
17.065888,81.657257,GSM,1,1000,2
12.931595,80.142975,GSM,1,1375,6
28.64616394043,77.19612121582,UMTS,0,1000,1
26.573867797852,72.326431274414,GSM,3,1000,1
25.61393737793,85.117263793945,GSM,2,1000,1
23.379592895508,85.308151245117,GSM,2,1000,1
20.034255981445,72.92106628418,GSM,3,1000,1
9.9076080322266,78.099746704102,UMTS,1,1000,1
17.422256469727,78.539199829102,LTE,1,1000,1
11.663805,76.259941,GSM,1,1000,17
8.788193,76.775144,LTE,1,1000,3
13.071670532227,77.597122192383,GSM,1,1000,1
12.401504516602,75.097732543945,GSM,1,1000,1
23.223037719727,77.44743347168,UMTS,0,1000,1
28.661270141602,77.268905639648,UMTS,0,1000,5
17.802658081055,83.360824584961,GSM,2,1000,2
27.451400756836,77.194747924805,GSM,0,1000,1
27.58146,77.70174,LTE,0,1000,7
10.730209350586,76.280136108398,GSM,1,1000,1
9.582825,76.527328,UMTS,1,1000,2
12.332993,76.673225,LTE,1,1000,1
24.007186889648,76.291122436523,GSM,0,1000,1
27.870254516602,77.201614379883,GSM,0,1000,1
22.727279663086,88.366470336914,GSM,2,1000,1
13.162062,77.627479,UMTS,1,1000,8
29.931564331055,78.12858581543,UMTS,0,1000,1
16.178056,77.049865,GSM,1,2319,2
17.231369,80.023041,GSM,1,1000,2
17.35405,82.539597,GSM,2,1000,3
28.295974731445,77.304611206055,GSM,0,1000,1
23.022537231445,72.576370239258,GSM,3,1000,1
18.895797729492,81.347579956055,GSM,1,1000,1
28.289795,77.308044,GSM,0,1000,2
11.006240844727,76.024703979492,GSM,1,1000,1
18.96575,72.83309,LTE,3,1000,16
13.005066,77.755737,LTE,1,1000,2
18.993301,72.835922,UMTS,3,1000,4
19.049149,73.016281,GSM,3,1000,3
17.051467895508,74.268264770508,GSM,3,1000,1
27.141036987305,72.462387084961,UMTS,3,1000,1
22.885208129883,88.414535522461,LTE,2,1000,1
13.008499145508,77.660293579102,GSM,1,1000,1
18.51676940918,73.842544555664,UMTS,3,1000,11
26.476364135742,74.597854614258,GSM,0,1000,1
28.654403686523,77.341690063477,LTE,0,1000,1
22.501373,88.384323,GSM,2,1000,2
21.225149,81.654823,GSM,2,1000,1
26.488723754883,91.097946166992,GSM,2,1000,1
13.02360534668,80.092391967773,UMTS,1,1000,1
21.418533325195,74.97688293457,UMTS,3,1000,2
19.799423217773,73.670883178711,UMTS,3,1000,1
11.959076,79.809494,LTE,1,1000,6
30.36644,77.837906,UMTS,0,1000,3
21.074536,72.875353,LTE,3,1000,13
28.598552,77.358152,LTE,0,1000,6
22.716678,75.872598,GSM,3,1000,25
19.072952270508,73.002090454102,LTE,3,1000,1
17.306900024414,78.065414428711,GSM,1,1000,1
17.519623,78.298737,UMTS,1,1000,10
22.583221,88.345184,GSM,2,1000,10
28.640670776367,77.131576538086,UMTS,0,1000,1
31.66877746582,74.891738891602,GSM,0,1000,1
12.998429,80.171585,GSM,1,2238,3
19.068832397461,72.846908569336,GSM,3,1000,1
13.051071166992,80.280532836914,GSM,1,1000,1
18.667831420898,73.849411010742,UMTS,3,1000,2
22.728652954102,75.835189819336,UMTS,3,1000,1
13.00163269043,77.631454467773,LTE,1,1000,2
20.970840454102,86.00715637207,GSM,2,1000,1
13.015946,80.241868,UMTS,1,2151,213
27.48161315918,77.65754699707,GSM,0,1000,1
25.524673461914,75.528945922852,GSM,0,1000,1
28.712082,76.891938,GSM,0,1371,2
11.059799194336,75.935440063477,UMTS,1,1000,2
17.425003,78.487358,UMTS,1,1000,4
23.427658081055,72.650527954102,GSM,3,1000,1
23.157119750977,77.663040161133,GSM,0,1000,1
29.948043823242,77.549057006836,GSM,0,1000,1
22.780838012695,88.252487182617,UMTS,2,1000,1
18.506535,73.911386,UMTS,3,1182,62
26.814193725586,80.90950012207,UMTS,0,1000,1
15.245590209961,77.739944458008,UMTS,1,1000,1
13.094006,77.581414,GSM,1,1000,9
19.081192,73.01033,GSM,3,1000,2
18.684769,78.077774,UMTS,1,1000,3
23.023910522461,72.463760375977,UMTS,3,1000,1
26.603976,73.680631,GSM,0,1000,4
29.20783996582,78.966293334961,UMTS,0,1000,1
21.08757019043,80.906753540039,UMTS,1,1000,1
19.881821,75.323639,UMTS,3,1000,2
28.489608764648,77.303237915039,LTE,0,1000,1
13.034592,77.555237,UMTS,1,1242,2
13.069131,80.161044,UMTS,1,1000,7
19.081192016602,72.853775024414,UMTS,3,1000,1
30.365524291992,74.052658081055,GSM,0,1000,1
19.04199,72.863856,LTE,3,1000,3
19.072952270508,79.619979858398,GSM,1,1000,1
20.987319946289,72.932052612305,GSM,3,1000,1
28.552780151367,77.238693237305,UMTS,0,1000,1
29.455032348633,77.296371459961,UMTS,0,1000,1
17.387924194336,78.476028442383,GSM,1,1000,4
28.195724487305,77.310104370117,UMTS,0,1000,1
27.878494262695,76.274642944336,GSM,0,1000,1
22.318726,73.085175,GSM,3,1000,2
28.610458374023,77.380142211914,UMTS,0,1000,24
19.125137329102,72.927932739258,LTE,3,1000,7
12.962265,77.541733,GSM,1,1000,3
18.559341430664,73.772506713867,UMTS,3,1000,1
28.52668762207,74.463272094727,GSM,0,1000,1
19.074089,72.870323,LTE,3,1000,1
26.451644897461,80.336837768555,GSM,0,1000,1
28.641357,77.052269,GSM,0,1000,4
20.45105,85.795326,GSM,2,1000,4
17.378311157227,78.485641479492,LTE,1,1000,1
22.550934,88.402127,GSM,2,1000,56
26.171493530273,72.92106628418,GSM,3,1000,1
13.071670532227,80.202255249023,UMTS,1,1000,3
30.82901,75.61409,GSM,0,1000,2
26.456451,74.797668,GSM,0,1000,2
24.430160522461,80.806503295898,GSM,0,1000,1
22.44026184082,69.048385620117,GSM,3,1000,2
23.225784301758,77.388381958008,UMTS,0,1000,1
12.998886,77.55146,GSM,1,1000,4
23.180637,75.769844,GSM,3,1000,24
22.54208,88.347272,GSM,2,1000,99
13.420486450195,74.769515991211,GSM,1,1000,1
12.873917,77.441254,GSM,1,1000,2
24.66472,78.391707,GSM,0,2780,5
28.055648803711,76.532821655273,GSM,0,1000,1
22.992324829102,72.521438598633,UMTS,3,1000,1
17.435989,78.452454,GSM,1,1000,6
26.399459838867,73.309707641602,GSM,3,1000,1
17.438735961914,78.44856262207,GSM,1,1000,1
16.828308,81.351013,UMTS,1,2063,2
15.231422,74.131394,LTE,3,1000,2
26.83239,80.953445,UMTS,0,1000,4
10.015235,76.302708,UMTS,1,5667,25
21.137008666992,79.103622436523,UMTS,1,1000,1
28.845291137695,77.584762573242,GSM,0,1000,1
30.666939,76.847977,LTE,0,1000,1
9.331807,76.708799,UMTS,1,1000,7
23.182297,72.600632,GSM,3,1000,6
28.359146118164,77.02995300293,GSM,0,1000,2
19.116897583008,72.863388061523,UMTS,3,1000,3
18.453598022461,77.875900268555,GSM,1,1000,1
27.109909,75.842514,GSM,0,1000,6
13.940963745117,75.269393920898,GSM,1,1000,1
20.096054077148,85.902786254883,UMTS,2,1000,1
13.125916,80.277786,UMTS,1,1000,2
26.516876,77.991943,GSM,0,1000,2
28.54866027832,77.189254760742,GSM,0,1000,2
22.719039916992,75.903854370117,GSM,3,1000,1
16.701736,74.277878,UMTS,3,1000,3
18.354817,77.860991,LTE,1,2747,17
11.637497,79.734879,GSM,1,1000,3
19.045486450195,72.904586791992,LTE,3,1000,2
13.543396,80.013428,GSM,1,1000,2
28.57063293457,77.18376159668,UMTS,0,1000,5
22.758741,88.34687,GSM,2,1389,11
31.237806,76.7167,LTE,0,1654,3
28.496475,77.086258,UMTS,0,1000,4
23.037643432617,72.585983276367,GSM,3,1000,1
15.673141,77.972488,GSM,1,1000,3
30.675442,76.72436,UMTS,0,1000,6
23.007431030273,72.59147644043,GSM,3,1000,1
12.045822,79.868545,GSM,1,1904,3
22.514419555664,88.388442993164,UMTS,2,1000,11
9.5546722412109,76.328201293945,GSM,1,1000,4
11.193695,75.868835,GSM,1,1000,2
31.048049926758,75.783004760742,UMTS,0,1000,1
10.116348,76.332321,GSM,1,1000,2
28.640670776367,77.208480834961,UMTS,0,1000,1
19.215614,72.867335,LTE,3,1000,13
13.003006,76.097946,GSM,1,1000,3
28.462142944336,77.05192565918,UMTS,0,1000,1
27.995223999023,76.718215942383,GSM,0,1000,1
28.62419128418,77.065658569336,GSM,0,1000,1
10.998001098633,76.957168579102,GSM,1,1000,2
13.085403442383,80.255813598633,GSM,1,1000,1
17.354965209961,76.837692260742,GSM,1,1000,1
19.170455932617,72.856521606445,UMTS,3,1000,1
30.483627319336,76.597366333008,GSM,0,1000,1
28.626851,77.134153,UMTS,0,1000,3
19.01252746582,73.036422729492,GSM,3,1000,1
12.91374206543,77.561416625977,UMTS,1,1000,1
24.544143676758,81.310501098633,GSM,0,1000,1
12.297821,76.640968,GSM,1,1000,8
12.643203735352,77.209854125977,UMTS,1,1000,1
29.82307434082,76.94206237793,GSM,0,1000,1
28.555527,77.412552,GSM,0,1000,5
22.589950561523,88.355484008789,UMTS,2,1000,1
17.519075,78.603744,GSM,1,2921,2
13.099823,77.576866,GSM,1,1000,4
11.296005,77.129516,GSM,1,1056,2
28.566513061523,77.207107543945,UMTS,0,1000,8
22.586861,88.354797,GSM,2,1000,8
28.676376342773,77.380142211914,UMTS,0,1000,1
17.246475,78.922348,UMTS,1,1000,2
16.878204,81.470947,UMTS,1,1000,6
27.873001098633,75.35041809082,GSM,0,1000,1
19.250106811523,81.902389526367,GSM,2,1000,6
13.041458129883,77.54768371582,GSM,1,1000,8
17.93651,78.199903,GSM,1,2099,205
28.659348,77.092026,GSM,0,1000,5
23.23082,72.695389,GSM,3,1326,3
26.983108520508,75.844802856445,GSM,0,1000,1
12.997655,77.672634,UMTS,1,7319,9
13.084030151367,80.195388793945,UMTS,1,1000,1
17.403030395508,78.515853881836,UMTS,1,1000,1
19.138870239258,72.863388061523,UMTS,3,1000,1
13.261184692383,77.551803588867,GSM,1,1000,1
23.330429,72.68486,GSM,3,1000,5
26.574535,80.555767,LTE,0,1000,27
25.575485229492,85.099411010742,GSM,2,1000,1
23.006057739258,72.59147644043,UMTS,3,1000,1
28.366241,77.344437,GSM,0,1000,6
28.673629760742,77.171401977539,UMTS,0,1000,2
13.393593,77.091637,UMTS,1,1000,12
30.725287,76.795799,UMTS,0,1000,3
30.024948120117,73.758773803711,GSM,0,1000,1
21.229935,78.898315,GSM,0,1000,6
18.968582,72.803069,LTE,3,1000,13
28.551922,77.263756,GSM,0,1000,8
19.127884,72.844284,UMTS,3,1000,45
12.775039672852,80.009994506836,GSM,1,1000,1
23.81217956543,86.890182495117,GSM,2,1000,1
18.581314086914,73.798599243164,UMTS,3,1000,1
27.904586791992,78.103866577148,GSM,0,1000,1
22.675781,88.445722,GSM,2,1494,136
30.688248,76.855087,GSM,0,1000,6
12.971420288086,77.649307250977,GSM,1,1000,6
15.902023,78.016663,GSM,1,1000,2
28.49235534668,77.091751098633,GSM,0,1000,1
28.701095581055,77.279891967773,GSM,0,1000,1
22.81379699707,70.86799621582,GSM,3,1000,4
17.341919,78.550873,GSM,1,1000,2
12.922732,77.601547,UMTS,1,1000,1
28.673629760742,77.473526000977,GSM,0,1000,1
8.529577,76.885533,GSM,1,1000,2
28.542622,77.219711,LTE,0,1000,1
19.055099487305,73.004837036133,LTE,3,1000,2
18.569641,73.814735,GSM,3,1000,4
13.098312,80.251144,GSM,1,1000,5
23.462334,72.418442,GSM,3,1000,4
13.345413,77.126541,UMTS,1,1000,3
28.44429,77.05889,UMTS,0,1000,28
9.913448,78.111511,LTE,1,1000,1
28.437423706055,77.121963500977,GSM,0,1000,1
11.417542,77.676773,UMTS,1,1000,2
27.15202331543,78.395004272461,GSM,0,1000,1
19.007034,72.843018,GSM,3,1000,6
17.387924,76.719589,UMTS,1,1000,2
10.66291809082,79.43733215332,UMTS,1,1000,1
17.426376342773,78.418350219727,UMTS,1,1000,2
26.868398,75.809744,GSM,0,1000,17
26.84096,75.796387,GSM,0,1000,1
22.662734985352,88.387069702148,GSM,2,1000,2
12.925827,77.612228,GSM,1,1000,5
17.246475219727,74.103469848633,GSM,3,1000,1
17.460708618164,78.485641479492,UMTS,1,1000,1
12.994719,77.718289,UMTS,1,1000,38
30.953293,75.850754,UMTS,0,1000,3
10.687379,76.881828,GSM,1,1189,4
8.513168,76.946732,LTE,1,1000,5
13.064804077148,77.560043334961,UMTS,1,1000,2
24.807816,71.782689,GSM,3,1000,17
13.316116333008,77.455673217773,GSM,1,1000,1
11.217957,78.169556,GSM,1,1000,6
30.353164672852,76.402359008789,GSM,0,1000,1
11.489639282227,78.153305053711,UMTS,1,1000,1
18.676071,73.733643,GSM,3,1000,10
11.697006225586,79.070663452148,GSM,1,1000,1
23.261489868164,74.81071472168,UMTS,3,1000,1
23.555374145508,87.273330688477,UMTS,2,1000,1
28.673629760742,77.472152709961,UMTS,0,1000,1
22.363357543945,88.431015014648,GSM,2,1000,1
28.994979858398,77.036819458008,LTE,0,1000,1
26.925156,75.792618,GSM,0,1000,30
27.10807800293,76.564407348633,GSM,0,1000,1
20.785446166992,78.131332397461,GSM,1,1000,1
19.950485229492,74.34928894043,GSM,3,1000,1
